,ID,_id,datetime,has_media,is_reply,is_retweet,medias,nbr_favorite,nbr_reply,nbr_retweet,text,url,user_id,usernameTweet
0,958489717263228928,5af887f324c1c422a8f5c7b8,2018-01-31 00:58:51,,False,False,,1,0,0,When your  nose  is  runny  and your  throat  is scratchy....I better not get sick #praying pic.twitter.com/OFESxnccXP,/Brittany13__/status/958489717263228928,26150516,Brittany13__
1,958482539630379008,5af887f324c1c422a8f5c7b9,2018-01-31 00:30:19,,False,False,,3,0,0,Sore   throat . Back pain.  Headache .  Runny   nose . Chest burn. Ay wala pala akong chest. Disregard.,/drlyn97/status/958482539630379008,3700773733,drlyn97
2,958477210888712192,5af887f324c1c422a8f5c7ba,2018-01-31 00:09:09,,False,False,,0,1,0,"ugh  runny   nose , cramps,  sore   throat ,  headache  all in one ",/perreraschels/status/958477210888712192,3194474822,perreraschels
3,958477082484527104,5af887f324c1c422a8f5c7bb,2018-01-31 00:08:38,,False,False,,0,0,0,"I am also 100% reminiscing of when I didn’t have a  headache , blocked  nose  and my  throat  being bigger than a pea sized tube ",/mrsmalf0y/status/958477082484527104,358868052,mrsmalf0y
4,958471235691671552,5af887f324c1c422a8f5c7bc,2018-01-30 23:45:24,,False,False,,0,0,0,"Ambot nasubraan siguro ko tapos nagkatol ako  throat  then nag ka dru cough,sip on g  runny   nose  tas gihilantan ",/gerryjlaurito/status/958471235691671552,290441997,gerryjlaurito
5,958468852765024256,5af887f324c1c422a8f5c7bd,2018-01-30 23:35:56,,False,False,,0,0,0,"It seems like pretty much everyone in the state of Washington has a cough,  sore   throat , or  runny   nose . This is the part of winter I hate most. Being cooped up cuz of the weather, making viruses spread like wildfire",/tessaV4climber/status/958468852765024256,490989354,tessaV4climber
6,958463912717975552,5af887f324c1c422a8f5c7be,2018-01-30 23:16:18,,False,False,,0,1,0,I just went from  runny   nose  to  coughing  to  sore   throat  to earache to itchy eyes in 2 hours :) :),/marily2500/status/958463912717975552,19401181,marily2500
7,958460412978180096,5af887f324c1c422a8f5c7bf,2018-01-30 23:02:24,True,False,False,['https://t.co/ZaQkjr4Hhr'],0,0,0,"Flu  symptoms include  fever , body aches, cough,  sore   throat ,  runny  or stuffy  nose ,  headache , chills and  fatigue .  https:// fb.me/QczpapHh  ",/PeekskillPatch/status/958460412978180096,164802861,PeekskillPatch
8,958458422491582465,5af887f324c1c422a8f5c7c0,2018-01-30 22:54:29,True,False,False,[],0,0,0,"Flu  symptoms include  fever , body aches, cough,  sore   throat ,  runny  or stuffy  nose ,  headache , chills and  fatigue .  https:// fb.me/8YiXvaFLn  ",/RivertownsPatch/status/958458422491582465,141558822,RivertownsPatch
9,958458364186578945,5af887f324c1c422a8f5c7c1,2018-01-30 22:54:15,True,False,False,[],0,0,0,"Flu  symptoms include  fever , body aches, cough,  sore   throat ,  runny  or stuffy  nose ,  headache , chills and  fatigue .  https:// fb.me/R1bRV8Ep  ",/TarrytownsPatch/status/958458364186578945,93867641,TarrytownsPatch
